harga,merek,model,varian,tahun,jarak_tempuh,tipe_bahan_bakar,warna,transmisi
45000000,Chery,Lain-lain,Lain-lain,2000,230.000-235.000 km,Bensin,Merah,Manual
168000000,Mazda,2,GT,2015,70.000-75.000 km,Bensin,Putih,Automatic
625000000,Lexus,RX,270,2013,40.000-45.000 km,Bensin,Putih,Automatic
135000000,Isuzu,Panther,LM,2013,115.000-120.000 km,Diesel,Silver,Manual
58000000,Aston Martin,DB11,Lain-lain,2003,15.000-20.000 km,Bensin,Silver,Automatic
55000000,Daihatsu,Taruna,CSX,2000,45.000-50.000 km,Bensin,Biru,Manual
87000000,Nissan,Livina,Lain-lain,2011,65.000-70.000 km,Bensin,Abu-abu,Automatic
110000000,Honda,Brio,Satya E,2015,35.000-40.000 km,Bensin,Putih,Automatic
153000000,Suzuki,Ertiga,GL,2016,60.000-65.000 km,Bensin,Marun,Automatic
208000000,Mitsubishi,Pajero Sport,Exceed,2009,90.000-95.000 km,Diesel,Hitam,Automatic
130000000,Honda,Civic,1.8L,2007,140.000-145.000 km,Bensin,Hitam,Automatic Triptonic
59900000,Isuzu,Panther,Lain-lain,1997,205.000-210.000 km,Diesel,Merah,Manual
115000000,Chevrolet,Captiva,Lain-lain,2011,105.000-110.000 km,Diesel,Hitam,Automatic
77000000,Daihatsu,Gran max,Lain-lain,2008,90.000-95.000 km,Bensin,Silver,Manual
215000000,Hino,Dutro,Truck,2014,40.000-45.000 km,Diesel,Hijau,Manual
60000000,Mitsubishi,Kuda,Super Exceed,2001,125.000-130.000 km,Bensin,Coklat,Manual
90000000,Nissan,March,1.2,2014,20.000-25.000 km,Bensin,Abu-abu,Manual
79999999,Daihatsu,Luxio,M,2010,15.000-20.000 km,Bensin,Abu-abu,Manual
145000000,Suzuki,Ertiga,GX,2014,40.000-45.000 km,Bensin,Putih,Automatic
99000000,Mercedes-Benz,E-Class,E240,2001,100.000-105.000 km,Bensin,Hitam,Automatic
100000000,Datsun,Go+,Panca T Style,2018,20.000-25.000 km,Bensin,Silver,Manual
78000000,Daihatsu,Ayla,X,2013,25.000-30.000 km,Bensin,Abu-abu,Manual
20000000,Timor,DOHC,1.5,2001,>300.000 km,Bensin,Abu-abu,Manual
77000000,Honda,Accord,2.4L Vti,2005,190.000-195.000 km,Bensin,Biru,Automatic
290000000,Mercedes-Benz,C-Class,C200,2013,70.000-75.000 km,Bensin,Putih,Automatic Triptonic
45000000,Mercedes-Benz,C-Class,C180,1995,120.000-125.000 km,Bensin,Silver,Automatic
89000000,Isuzu,Panther,LM,2005,250.000-255.000 km,Diesel,Biru,Manual
239000000,Mazda,Biante,2.0 SKYACTIV,2016,20.000-25.000 km,Bensin,Putih,Automatic
33000000,Hyundai,Atoz,GLS,2001,15.000-20.000 km,Bensin,Silver,Manual
450000000,Land Rover,Range Rover Sport,V8 Supercharged,2007,35.000-40.000 km,Bensin,Hitam,Automatic Triptonic
575000000,Mini Cooper,Mini Cooper,Lain-lain,2012,0-5.000 km,Bensin,Merah,Automatic
1050000000,BMW,Serie 4,440i Gran Coupe M Sport,2016,10.000-15.000 km,Bensin,Biru,Automatic Triptonic
100000000,Nissan,Serena,HWS,2010,100.000-105.000 km,Bensin,Abu-abu,Automatic
1275000000,Mercedes-Benz,C-Class,C300,2019,0-5.000 km,Bensin,Putih,Automatic Triptonic
175000000,Toyota,Innova,V Diesel,2010,135.000-140.000 km,Diesel,Hitam,Automatic
179000000,Mazda,2,GT,2015,50.000-55.000 km,Bensin,Putih,Automatic
128000000,Suzuki,Ertiga,GX Elegant,2013,65.000-70.000 km,Bensin,Putih,Manual
395000000,Mercedes-Benz,E-Class,E250,2013,45.000-50.000 km,Bensin,Hitam,Automatic
228000000,Chevrolet,Trax,LTZ,2018,15.000-20.000 km,Bensin,Hitam,Automatic Triptonic
1175000000,Hummer,H3,L5 3.5,2011,35.000-40.000 km,Bensin,Hitam,Automatic
199000000,Toyota,Innova,G,2014,70.000-75.000 km,Diesel,Silver,Automatic
88000000,Datsun,Go+,Panca A Opt,2018,10.000-15.000 km,Bensin,Merah,Manual
525000000,BMW,X1,sDrive18i xLine,2017,45.000-50.000 km,Bensin,Silver,Automatic Triptonic
88000000,Suzuki,Karimun,Lain-lain,2015,20.000-25.000 km,Bensin,Putih,Manual
130000000,Mitsubishi,Strada Triton,2.5 Manual,2013,280.000-285.000 km,Diesel,Abu-abu,Manual
487000000,Hino,Lain-lain,Lain-lain,2013,110.000-115.000 km,Diesel,Hijau,Manual
345000000,BMW,Serie 3,320i M Sport,2013,40.000-45.000 km,Bensin,Putih,Automatic Triptonic
76000000,Datsun,Go+,Panca T Style,2014,30.000-35.000 km,Bensin,Abu-abu,Manual
188000000,Mazda,2,GT,2015,90.000-95.000 km,Bensin,Abu-abu,Automatic
125000000,Nissan,March,1.5L,2014,15.000-20.000 km,Bensin,Putih,Manual
115000000,Chevrolet,Spin,LTZ,2014,70.000-75.000 km,Diesel,Merah,Manual
140000000,Ford,Ecosport,Titanium,2014,45.000-50.000 km,Bensin,Putih,Automatic
87000000,KIA,Picanto,SE,2013,60.000-65.000 km,Bensin,Putih,Automatic
75000000,Datsun,Go,Panca T,2016,45.000-50.000 km,Bensin,Putih,Manual
95500000,Chevrolet,Captiva,Lain-lain,2008,110.000-115.000 km,Bensin,Hitam,Automatic Triptonic
145000000,Toyota,Vios,Lain-lain,2016,25.000-30.000 km,Bensin,Hitam,Automatic
143000000,Honda,CR-V,2.0 i-VTEC,2010,95.000-100.000 km,Bensin,Hitam,Automatic
95000000,Mitsubishi,L300,Pick Up,2011,55.000-60.000 km,Diesel,Hitam,Manual
115000123,Nissan,X-Trail,Lain-lain,2009,150.000-155.000 km,Bensin,Silver,Automatic
99000000,Toyota,Innova,G,2007,90.000-95.000 km,Bensin,Hitam,Automatic
114000000,Mazda,2,V,2013,50.000-55.000 km,Bensin,Putih,Automatic
144000000,Honda,CR-V,2.0 i-VTEC,2010,35.000-40.000 km,Bensin,Putih,Automatic
99000000,Chevrolet,Captiva,Lain-lain,2009,115.000-120.000 km,Bensin,Hitam,Automatic
75000000,Suzuki,Escudo,Lain-lain,2001,215.000-220.000 km,Bensin,Kuning,Manual
105000000,Mitsubishi,Triton,GLX,2009,5.000-10.000 km,Diesel,Abu-abu,Manual
80000000,Datsun,Go,Panca A,2017,10.000-15.000 km,Bensin,Hitam,Manual
148000000,Toyota,Avanza,E,2016,40.000-45.000 km,Bensin,Hitam,Manual
125000000,Suzuki,Swift,GX,2014,45.000-50.000 km,Bensin,Biru,Automatic Triptonic
185000000,Hyundai,H-1,2.5 CRDi,2013,115.000-120.000 km,Diesel,Putih,Automatic
215000000,Toyota,Fortuner,G,2010,220.000-225.000 km,Diesel,Hitam,Automatic
85000000,Daihatsu,Gran max,Lain-lain,2014,70.000-75.000 km,Bensin,Putih,Manual
205000000,Ford,Ranger,Lain-lain,2013,110.000-115.000 km,Diesel,Silver,Manual
108000000,Mazda,2,R,2010,55.000-60.000 km,Bensin,Hitam,Manual
95000000,Honda,City,i-DSI,2008,130.000-135.000 km,Bensin,Silver,Manual
120000000,Daihatsu,Xenia,X Deluxe,2012,165.000-170.000 km,Bensin,Silver,Manual
105000000,Honda,Brio,E,2015,50.000-55.000 km,Bensin,Abu-abu,Manual
197000000,Mercedes-Benz,B-Class,B200,2012,80.000-85.000 km,Bensin,Silver,Automatic
3400000000,BMW,i8,Sports Car,2016,5.000-10.000 km,Hybrid,Putih,Automatic Triptonic
30000000,Ford,laser,Lain-lain,1988,>300.000 km,Bensin,Putih,Manual
100000000,Isuzu,Lain-lain,Lain-lain,2010,30.000-35.000 km,Diesel,Abu-abu,Manual
180000000,Wuling,Cortez,1.8,2018,15.000-20.000 km,Bensin,Putih,Manual
90000000,Mitsubishi,Mirage,GLX,2014,60.000-65.000 km,Bensin,Hitam,Manual
70000000,Holden,Premier,Lain-lain,<1986,65.000-70.000 km,Bensin,Kuning,Manual
87000000,Honda,Jazz,i-DSI,2005,100.000-105.000 km,Bensin,Hitam,Manual
59000000,KIA,Carens II,Lain-lain,2006,110.000-115.000 km,Bensin,Hitam,Manual
375000000,Toyota,Fortuner,G,2016,20.000-25.000 km,Diesel,Putih,Manual
168000000,Volkswagen,Polo,TSI 1.2,2015,15.000-20.000 km,Bensin,Merah,Automatic
89000000,Datsun,Go,Panca T Opt,2017,30.000-35.000 km,Bensin,Putih,Manual
60000000,Chevrolet,Optra,Lain-lain,2006,95.000-100.000 km,Bensin,Silver,Automatic
196000000,Honda,Mobilio,RS,2018,5.000-10.000 km,Bensin,Hitam,Manual
29000000,Suzuki,Carry,Lain-lain,1996,>300.000 km,Bensin,Ungu,Manual
1300000000,Mercedes-Benz,GLE-Class,GLE400,2016,55.000-60.000 km,Bensin,Hitam,Automatic Triptonic
325000000,Mazda,CX-5,Grand Touring,2016,25.000-30.000 km,Bensin,Putih,Automatic
87000000,Ford,Fiesta,Sport,2011,110.000-115.000 km,Bensin,Putih,Automatic
145000000,Honda,Jazz,RS,2009,80.000-85.000 km,Bensin,Hitam,Automatic Triptonic
84000000,Datsun,Go+,Panca T Opt,2017,25.000-30.000 km,Bensin,Merah,Manual
317000000,BMW,Serie 3,320i 2.0,2012,40.000-45.000 km,Bensin,Putih,Automatic Triptonic
150000000,Suzuki,Ertiga,GX,2015,25.000-30.000 km,Bensin,Putih,Automatic
110000000,Jeep,Willys,Lain-lain,<1986,>300.000 km,Diesel,Kuning,Manual
177000079,Honda,Mobilio,RS,2017,10.000-15.000 km,Bensin,Putih,Automatic
315000000,Mercedes-Benz,E-Class,E200,2012,40.000-45.000 km,Bensin,Silver,Automatic
103000000,Mazda,2,R,2013,95.000-100.000 km,Bensin,Merah,Manual
120000000,Toyota,Avanza,G,2012,75.000-80.000 km,Bensin,Hitam,Manual
66000000,Suzuki,APV,Lain-lain,2004,195.000-200.000 km,Bensin,Hitam,Manual
65000000,Peugeot,206,Sporty,2005,110.000-115.000 km,Bensin,Hitam,Automatic Triptonic
12500000,Daihatsu,HIJET,Lain-lain,1989,15.000-20.000 km,Bensin,Abu-abu,Manual
228000000,Nissan,Navara,Sports Version,2013,55.000-60.000 km,Diesel,Putih,Manual
105000000,Toyota,Agya,TRD Sportivo,2016,5.000-10.000 km,Bensin,Putih,Manual
78000000,KIA,Picanto,SE 3,2013,70.000-75.000 km,Bensin,Merah,Automatic
65000000,Suzuki,Escudo,Lain-lain,2001,85.000-90.000 km,Bensin,Silver,Automatic
76000000,Toyota,Kijang,SGX,2003,105.000-110.000 km,Bensin,Silver,Manual
183000000,Honda,Accord,VTi-L,2010,70.000-75.000 km,Bensin,Hitam,Automatic
125000000,Volvo,XC90,T-6,2004,120.000-125.000 km,Bensin,Hitam,Automatic
40000000,Mazda,Lain-lain,Lain-lain,1998,5.000-10.000 km,Bensin,Silver,Manual
120000000,Ford,Everest,10-S,2011,30.000-35.000 km,Diesel,Silver,Manual
250000000,Ford,Ranger,Standard,2015,40.000-45.000 km,Bensin,Putih,Manual
153000000,Chevrolet,Captiva,Lain-lain,2011,85.000-90.000 km,Diesel,Putih,Automatic Triptonic
32500000,Volvo,960,Lain-lain,1992,100.000-105.000 km,Bensin,Biru,Automatic
380000000,Volkswagen,Scirocco,1.4 TSI,2014,5.000-10.000 km,Bensin,Putih,Automatic Triptonic
42000000,Suzuki,Jimny,Lain-lain,1994,85.000-90.000 km,Bensin,Hitam,Manual
770000000,Land Rover,Discovery,Lain-lain,2008,80.000-85.000 km,Diesel,Abu-abu,Automatic Triptonic
845000000,Mercedes-Benz,GLC-Class,Lain-lain,2018,5.000-10.000 km,Bensin,Putih,Automatic
88000000,Daihatsu,Ayla,M,2017,40.000-45.000 km,Bensin,Silver,Manual
17000000,Ford,laser,Lain-lain,1996,>300.000 km,Bensin,Hitam,Manual
97500000,Suzuki,APV,GL,2016,60.000-65.000 km,Bensin,Hitam,Manual
38000000,Jeep,Lain-lain,Lain-lain,1994,105.000-110.000 km,Bensin,Coklat,Manual
130000000,Chevrolet,Captiva,Lain-lain,2011,85.000-90.000 km,Diesel,Hitam,Automatic
75000000,Datsun,Go,Panca T Active,2016,45.000-50.000 km,Bensin,Abu-abu,Manual
52000000,Hyundai,Atoz,GLS,2003,130.000-135.000 km,Bensin,Lainnya,Manual
110000000,Mitsubishi,Mirage,GLX,2015,20.000-25.000 km,Bensin,Putih,Manual
75000000,Chevrolet,Captiva,Lain-lain,2007,85.000-90.000 km,Bensin,Abu-abu,Automatic Triptonic
205000000,Suzuki,Ertiga,GX,2019,0-5.000 km,Bensin,Abu-abu,Automatic
445000000,Mitsubishi,Pajero Sport,Dakar 2.4,2018,10.000-15.000 km,Diesel,Hitam,Automatic
116000000,Daihatsu,Sirion,D FMC Deluxe,2016,40.000-45.000 km,Bensin,Biru,Automatic
50000000,Proton,Gen2,Lain-lain,2010,105.000-110.000 km,Bensin,Silver,Automatic
175000000,Toyota,Yaris,TRD Sportivo,2016,40.000-45.000 km,Bensin,Oranye,Automatic
136950000,Nissan,Grand livina,Lain-lain,2014,50.000-55.000 km,Bensin,Abu-abu,Automatic
659000000,Mercedes-Benz,C-Class,C200,2017,0-5.000 km,Bensin,Hitam,Automatic Triptonic
153000000,Toyota,Avanza,G,2017,30.000-35.000 km,Bensin,Merah,Manual
68000000,Nissan,Serena,Lain-lain,2007,25.000-30.000 km,Bensin,Hitam,Automatic
210000000,Suzuki,SX4,Cross Over,2017,50.000-55.000 km,Bensin,Abu-abu,Automatic
189000000,Mercedes-Benz,C-Class,C200,2009,105.000-110.000 km,Bensin,Hitam,Automatic
235000000,BMW,Serie 3,320i E90 LCI,2011,80.000-85.000 km,Bensin,Silver,Automatic Triptonic
100000000,Isuzu,Elf Minibus,2.8 Minibus Diesel,2008,35.000-40.000 km,Diesel,Biru,Manual
56000000,KIA,Picanto,M/T,2005,145.000-150.000 km,Bensin,Hitam,Manual
27800000,Toyota,Corolla,Lain-lain,1990,35.000-40.000 km,Bensin,Hijau,Manual
78000000,Nissan,Livina,Lain-lain,2009,95.000-100.000 km,Bensin,Hitam,Automatic
252000000,Dodge,Journey,SXT Plantinum,2015,55.000-60.000 km,Bensin,Putih,Automatic Triptonic
150000000,Ford,Focus,S,2012,65.000-70.000 km,Bensin,Putih,Automatic
100000000,Datsun,Cross,Lain-lain,2018,30.000-35.000 km,Bensin,Silver,Manual
77000000,Nissan,March,1.2L XS,2011,60.000-65.000 km,Bensin,Putih,Automatic
2900000000,Ferrari,California,California,2013,15.000-20.000 km,Bensin,Merah,Automatic Triptonic
68500000,Daihatsu,Taruna,CSX,2000,25.000-30.000 km,Bensin,Merah,Manual
72000000,Mitsubishi,Lancer,1.8 GLXi,2004,180.000-185.000 km,Bensin,Silver,Manual
128000000,Suzuki,Ertiga,GX,2015,90.000-95.000 km,Bensin,Abu-abu,Manual
87000000,Nissan,Livina,Lain-lain,2010,95.000-100.000 km,Bensin,Lainnya,Manual
122000000,Datsun,Cross,Lain-lain,2018,10.000-15.000 km,Bensin,Putih,Automatic Triptonic
136000000,Toyota,Avanza,Veloz,2012,5.000-10.000 km,Bensin,Hitam,Automatic
195000000,Wuling,Cortez,1.8,2018,0-5.000 km,Bensin,Putih,Automatic Triptonic
122000000,Toyota,Calya,G,2018,5.000-10.000 km,Bensin,Silver,Manual
22000000,Renault,Clio,1.4,2002,15.000-20.000 km,Bensin,Biru,Manual
125000000,Suzuki,Ertiga,GX Elegant,2014,110.000-115.000 km,Bensin,Coklat,Automatic
145000000,Ford,Focus,S,2013,80.000-85.000 km,Bensin,Merah,Automatic
195000000,Honda,Accord,2.4L Vti,2012,45.000-50.000 km,Bensin,Silver,Automatic
130000000,Mercedes-Benz,C-Class,C240,2003,80.000-85.000 km,Bensin,Hitam,Automatic
60000000,Volvo,960,Lain-lain,1996,200.000-205.000 km,Bensin,Hitam,Automatic
92000000,Mercedes-Benz,C-Class,C180,2002,100.000-105.000 km,Bensin,Silver,Automatic Triptonic
128000000,Daihatsu,Xenia,R 1.3 DLX,2014,95.000-100.000 km,Bensin,Putih,Manual
55000000,Isuzu,Panther,2.5,1997,>300.000 km,Diesel,Biru,Manual
125000000,KIA,Rio,1.6 Sedan,2013,70.000-75.000 km,Bensin,Merah,Automatic
140000000,Jeep,Cherokee,Lain-lain,2000,140.000-145.000 km,Bensin,Hitam,Manual
305000000,Wuling,Lain-lain,Lain-lain,2019,5.000-10.000 km,Bensin,Silver,Automatic
84000000,Nissan,March,1.2L,2011,85.000-90.000 km,Bensin,Abu-abu,Manual
125000000,Mercedes-Benz,E-Class,E260,2002,90.000-95.000 km,Bensin,Hitam,Automatic
87500000,Nissan,Grand livina,Lain-lain,2012,40.000-45.000 km,Bensin,Abu-abu,Automatic
97000000,Daihatsu,Sigra,1.2 X,2016,15.000-20.000 km,Bensin,Hitam,Manual
106000000,Nissan,Grand livina,Lain-lain,2013,15.000-20.000 km,Bensin,Abu-abu,Manual
106000000,Chevrolet,Captiva,Lain-lain,2011,40.000-45.000 km,Bensin,Silver,Automatic
285000000,Chevrolet,Captiva,Lain-lain,2016,30.000-35.000 km,Diesel,Hitam,Automatic
126000000,Daihatsu,Luxio,D,2017,25.000-30.000 km,Bensin,Silver,Manual
147500000,Isuzu,New Panther,Lain-lain,2012,70.000-75.000 km,Diesel,Hitam,Manual
120000000,Chevrolet,Captiva,Lain-lain,2015,75.000-80.000 km,Bensin,Hitam,Automatic
615000000,Mini Cooper,Mini Cooper,Lain-lain,2015,20.000-25.000 km,Bensin,Oranye,Automatic
85000000,KIA,Picanto,SE 2,2012,50.000-55.000 km,Bensin,Putih,Manual
198000000,Mazda,CX-5,Touring,2012,85.000-90.000 km,Bensin,Putih,Automatic
80000000,Nissan,March,1.2L XS,2011,35.000-40.000 km,Bensin,Hitam,Automatic
150000000,Isuzu,Panther,LM,2014,120.000-125.000 km,Diesel,Silver,Manual
68000000,Suzuki,Splash,GL,2010,80.000-85.000 km,Bensin,Merah,Manual
79000000,Daihatsu,Ayla,X,2015,15.000-20.000 km,Bensin,Putih,Manual
260000000,Mercedes-Benz,C-Class,C200,2013,50.000-55.000 km,Bensin,Hitam,Automatic
425000000,Mitsubishi,Pajero Sport,Dakar,2017,55.000-60.000 km,Diesel,Hitam,Automatic
120000000,Ford,Fiesta,Sport+,2014,85.000-90.000 km,Bensin,Merah,Manual
365000000,Volkswagen,Scirocco,1.4 TSI,2013,25.000-30.000 km,Bensin,Putih,Automatic Triptonic
720000000,Mini Cooper,Mini Cooper,Lain-lain,2019,0-5.000 km,Bensin,Biru,Automatic
287500000,Volkswagen,Golf,MkVII 1.4 TSI,2014,20.000-25.000 km,Bensin,Putih,Automatic
100000000,Mercedes-Benz,E-Class,E300,1990,195.000-200.000 km,Bensin,Abu-abu,Automatic
465000000,Mercedes-Benz,GLA-Class,GLA200,2015,15.000-20.000 km,Bensin,Putih,Automatic
185000000,Chevrolet,Orlando,LT,2016,55.000-60.000 km,Bensin,Hitam,Automatic Triptonic
108000000,Mercedes-Benz,E-Class,E320,1998,135.000-140.000 km,Bensin,Silver,Automatic
229000000,Mitsubishi,Xpander,ULTIMATE A/T,2019,0-5.000 km,Bensin,Hitam,Automatic
113000000,Chevrolet,Spin,LTZ,2015,35.000-40.000 km,Bensin,Merah,Manual
175000000,Suzuki,Ertiga,GX,2018,5.000-10.000 km,Bensin,Putih,Manual
29500000,Mazda,Familia,Lain-lain,1999,205.000-210.000 km,Bensin,Silver,Manual
105000000,Hyundai,H-1,Elegance Next Generion,2010,90.000-95.000 km,Bensin,Silver,Automatic
195000000,Mazda,Biante,2.0 SKYACTIV,2014,60.000-65.000 km,Bensin,Hitam,Automatic Triptonic
615000000,Mercedes-Benz,SLK-Class,SLK200,2012,20.000-25.000 km,Bensin,Hitam,Automatic
178000000,Mercedes-Benz,C-Class,C200,2009,60.000-65.000 km,Bensin,Silver,Automatic Triptonic
475000000,Land Rover,Range Rover Evoque,Dynamic Luxury Si4,2011,45.000-50.000 km,Bensin,Hitam,Automatic
2000000000,Maserati,Lain-lain,Lain-lain,2012,10.000-15.000 km,Bensin,Putih,Automatic Triptonic
30000000,Toyota,Kijang,1.5,1988,115.000-120.000 km,Bensin,Hijau,Manual
108000000,Daihatsu,Sigra,1.2 R,2018,10.000-15.000 km,Bensin,Abu-abu,Manual
122000000,Volkswagen,Polo,1.4,2012,70.000-75.000 km,Bensin,Putih,Automatic
65000000,Suzuki,Carry,Lain-lain,2012,10.000-15.000 km,Bensin,Putih,Manual
56000000,BMW,Serie 3,320i E36 2.0,1995,185.000-190.000 km,Bensin,Hitam,Automatic
595000000,BMW,X1,sDrive18i,2017,10.000-15.000 km,Bensin,Putih,Automatic
1595000000,Lexus,LX,570 Sport,2014,35.000-40.000 km,Bensin,Putih,Automatic
120000000,Honda,Jazz,S,2010,90.000-95.000 km,Bensin,Abu-abu,Automatic
235000000,Mazda,5,Lain-lain,2013,40.000-45.000 km,Bensin,Putih,Automatic
33000000,Mercedes-Benz,E-Class,E300,1988,25.000-30.000 km,Bensin,Hijau,Manual
61500000,BMW,Serie 3,320i E36 2.0,1994,165.000-170.000 km,Bensin,Silver,Automatic
130000000,Honda,Mobilio,E,2015,100.000-105.000 km,Bensin,Abu-abu,Automatic
445000000,Mazda,CX-5,Elite,2017,15.000-20.000 km,Bensin,Hitam,Automatic
189000000,BMW,Serie 3,320i,2010,50.000-55.000 km,Bensin,Hitam,Automatic Triptonic
199500000,Honda,Civic,1.8L,2013,75.000-80.000 km,Bensin,Hitam,Automatic
59500000,KIA,Picanto,M/T,2005,150.000-155.000 km,Bensin,Oranye,Manual
58000000,Daihatsu,Taruna,FX,2002,15.000-20.000 km,Bensin,Silver,Manual
1875000000,Porsche,Boxster,S,2017,0-5.000 km,Bensin,Merah,Automatic
59500000,Opel,Blazer,DOHC LT,1996,25.000-30.000 km,Bensin,Biru,Manual
530000000,BMW,Serie 3,335i Luxury,2012,60.000-65.000 km,Bensin,Hitam,Automatic
470000000,Chrysler,Grand Cherokee,Limited,2012,45.000-50.000 km,Bensin,Abu-abu,Automatic Triptonic
73000000,Nissan,Livina,X-Gear,2009,140.000-145.000 km,Bensin,Hitam,Automatic
31000000,Timor,DOHC,1.5,2001,105.000-110.000 km,Bensin,Biru,Manual
134500000,Honda,Civic,1.8L,2010,60.000-65.000 km,Bensin,Silver,Manual
30000000,Infiniti,Q,Lain-lain,1997,35.000-40.000 km,Bensin,Hitam,Automatic
93000000,Suzuki,APV,SGX Luxury,2011,60.000-65.000 km,Bensin,Putih,Automatic
125000000,Nissan,X-Trail,Lain-lain,2010,190.000-195.000 km,Bensin,Hitam,Automatic
75000000,Ford,Everest,XLT,2004,>300.000 km,Diesel,Silver,Manual
73000000,Suzuki,Karimun estillo,Lain-lain,2012,95.000-100.000 km,Bensin,Silver,Manual
90000000,Isuzu,Panther,LV,2005,150.000-155.000 km,Diesel,Biru,Manual
41000000,Geely,MK 2,1.5 NA,2011,70.000-75.000 km,Bensin,Silver,Manual
240000000,Toyota,Camry,L Hybrid,2013,45.000-50.000 km,Bensin,Putih,Automatic Triptonic
145000000,Nissan,Grand livina,Lain-lain,2016,50.000-55.000 km,Bensin,Hitam,Manual
72000000,Datsun,Go+,Panca A Opt,2015,30.000-35.000 km,Bensin,Silver,Manual
85000000,KIA,Picanto,Platinum,2013,55.000-60.000 km,Bensin,Hitam,Manual
55000000,KIA,Pride,1.4,2007,100.000-105.000 km,Bensin,Emas,Manual
55000000,KIA,Carens II,Lain-lain,2004,100.000-105.000 km,Bensin,Hitam,Manual
90000000,Chevrolet,Captiva,Lain-lain,2008,55.000-60.000 km,Bensin,Hitam,Automatic
130000000,Suzuki,Ertiga,GL,2017,30.000-35.000 km,Bensin,Silver,Manual
155000000,Toyota,Avanza,Veloz,2016,55.000-60.000 km,Bensin,Putih,Automatic
82000000,Datsun,Go,Panca T Active,2016,60.000-65.000 km,Bensin,Hijau,Manual
66666666,BMW,Serie 3,320i E36 2.0,1995,195.000-200.000 km,Bensin,Hijau,Automatic
113000000,Daihatsu,Xenia,X 1.3 Plus,2014,>300.000 km,Bensin,Putih,Manual
230000000,Isuzu,Panther,Grand Touring,2014,75.000-80.000 km,Diesel,Hitam,Manual
100000000,BMW,Serie 3,323i E46 2.5,2000,45.000-50.000 km,Bensin,Silver,Automatic
97000000,Toyota,Yaris,J,2008,195.000-200.000 km,Bensin,Abu-abu,Manual
234000000,Mitsubishi,Xpander,ULTIMATE A/T,2018,10.000-15.000 km,Bensin,Silver,Automatic
180000000,Mazda,Biante,2,2012,40.000-45.000 km,Bensin,Hitam,Automatic
88000000,Nissan,Serena,HWS,2009,115.000-120.000 km,Bensin,Hitam,Automatic
101750000,Nissan,Evalia,XV,2013,65.000-70.000 km,Bensin,Abu-abu,Automatic
135000000,Mercedes-Benz,C-Class,C230,2006,35.000-40.000 km,Bensin,Silver,Automatic
118000000,Nissan,Serena,Autech,2012,100.000-105.000 km,Bensin,Putih,Automatic
89000000,Ford,Fiesta,Sport,2011,90.000-95.000 km,Bensin,Abu-abu,Automatic
250000000,Suzuki,Lain-lain,Lain-lain,1992,10.000-15.000 km,Bensin,Abu-abu,Manual
16500000,Suzuki,Carry Pick-up,Lain-lain,1991,>300.000 km,Bensin,Putih,Manual
69000000,BMW,Serie 3,323i E36 2.5,1997,140.000-145.000 km,Bensin,Silver,Automatic
50000000,Suzuki,Baleno,1.5,2002,120.000-125.000 km,Bensin,Biru,Manual
108000000,Mazda,2,RZ,2012,75.000-80.000 km,Bensin,Hijau,Automatic
264000000,Mercedes-Benz,B-Class,B200,2013,45.000-50.000 km,Bensin,Hitam,Automatic
148000000,KIA,Rio,Hatchback,2015,30.000-35.000 km,Bensin,Merah,Automatic
160000000,Isuzu,D-Max,Lain-lain,2010,0-5.000 km,Bensin,Silver,Manual
310000000,Volkswagen,Touareg,TDI,2008,70.000-75.000 km,Diesel,Abu-abu,Automatic
189000000,Ford,Ranger,Base Plus,2012,70.000-75.000 km,Diesel,Silver,Manual
355000000,Mercedes-Benz,S-Class,S300 L,2009,85.000-90.000 km,Bensin,Abu-abu,Automatic
295000000,Mazda,CX-5,Grand Touring,2015,60.000-65.000 km,Bensin,Hitam,Automatic
349000000,Fiat,500,Lounge,2015,5.000-10.000 km,Bensin,Kuning,Automatic Triptonic
207000000,Chevrolet,Trax,"1,4 L",2017,45.000-50.000 km,Bensin,Putih,Automatic
160000000,Honda,Jazz,RS,2014,75.000-80.000 km,Bensin,Putih,Automatic Triptonic
83000000,Mazda,BT-50,2.5 Basic,2008,170.000-175.000 km,Diesel,Silver,Manual
34000000,Peugeot,406,2,1997,110.000-115.000 km,Bensin,Hitam,Manual
50000000,Isuzu,Panther,2.3,1993,90.000-95.000 km,Diesel,Biru,Manual
36000000,Isuzu,Panther,2.3,1992,>300.000 km,Diesel,Silver,Manual
152000000,Suzuki,SX4,Cross Over,2016,45.000-50.000 km,Bensin,Abu-abu,Manual
85000000,Isuzu,D-Max,Lain-lain,2010,100.000-105.000 km,Diesel,Putih,Manual
